berufsfeld,kategorie,skill,anzahl,anzahl_jobs_im_profil,anteil_pct
Digital Channel & Relationship Manager,Zertifizierungen,"Are familiar with agile ways of working, test-driven development, and modern CI/CD pipelines",1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,Broad and deep knowledge and experience of agile principles and methodologies applied in an enterprise-wide context as well as instructional design expertise,1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,"Experience with agile and technology-enabled learning and development solutions, demonstrated experience in working in and leading agile and design thinking teams",1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,Issue employment confirmations and other certificates to employees,1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,"We are looking for a Technology Manager - Industrial Networks & IIoT to join Endress+Hauser Digital Solutions and drive our global innovation process, especially in the realm of digital transformation. Endress+Hauser Digital Solutions is our Product Center for the Industrial Internet of Things—where 200 innovators collaborate in 12 agile squads, backed by over 200 IIoT patents and an ISO 27001-certified commitment to security—to deliver cutting-edge hardware, software, and cloud services that unlock the full potential of process-industry data",1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,"Work for a purpose-driven company committed to sustainability, safety, and excellence",1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,"Demonstrable expertise in relevant industry and applicable domains – supply chain, sales and order management, procurement, lean manufacturing and/or logistics",1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,"Agile and resilient, thrives in high-growth, fast-changing environments with strong communication, influencing, and solution-focused mindset",1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,Demonstrate the ability to build networks and inspire an agile way of working,1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,"With technology, software and services for smart buildings, we transform the everyday for everyone. By combining the real and digital worlds, we empower our customers to reach their decarbonization goals, lower their operating costs and create world-class occupant experiences for their people. It’s not just about improving buildings – it’s about creating efficient, safe, adaptable and sustainable environments, which improve the way the world lives and works",1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,"Fundierte Erfahrung in Lean Management, CIP und kontinuierlicher Prozessoptimierung",1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,"Sehr gute Kenntnisse in ITIL 4 Practices, insbesondere IT Service Management, Relationship Management (Demand Management) und Portfolio Management",1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,"As a Professional Services Consultant you transform Fotoware’s products and solutions into a seamless, first-class customer experience. As part of a small, agile Professional Services team, you love rolling up your sleeves, collaborating closely, and making a real impact",1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,"Responsible for transforming Fotoware’s products and solutions into a seamless, high-quality customer experience. As a member of the agile Professional Services team, you proactively collaborate, contribute effectively, and deliver measurable impact",1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,Experience in project management for consulting/services projects (classic and agile methods) — certifications are a plus,1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,Official project management certifications,1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,"A company certified as Great Place to Work and awarded Norway's Best Workplace in 2020, 2021 and 2022. We were also awarded one of Europe’s Best Workplaces in 2020 and 2021",1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,"Solid understanding of EMC design principles, safety standards, and homologation process",1,104,1.0
Digital Channel & Relationship Manager,Zertifizierungen,"At ABB, we help industries outrun - leaner and cleaner. Here, progress is an expectation - for you, your team, and the world. As a global market leader, we’ll give you what you need to make it happen. It won’t always be easy, growing takes grit. But at ABB, you’ll never run alone. Run what runs the world",1,104,1.0
IT Manager,Ausbildung / Degree,Das bieten wir dir,15,439,3.4
IT Manager,Ausbildung / Degree,DAS KANNST DU BEWEGEN,11,439,2.5
IT Manager,Ausbildung / Degree,"Unser Versprechen: Du wirst dich bei uns wohlfühlen! Kollegial, gemeinschaftlich und auf Augenhöhe – wir leben Austausch, Teamgeist und einen respektvollen Umgang miteinander. Diversität und verschiedene Blickwinkel werden bei uns genauso geschätzt wie du als Mensch. Das und viel mehr steht für unser ganz besonderes Wir-Gefühl. Für das es sogar ein Wort gibt: adessi",10,439,2.3
IT Manager,Ausbildung / Degree,"Engagement, das belohnt wird: Dein Einsatz zahlt sich aus – mit Prämien für Empfehlungen, Vorträge, die Betreuung von Abschlussarbeiten sowie attraktiven Vergünstigungen über unser Corporate-Benefits-Portal",9,439,2.1
IT Manager,Ausbildung / Degree,"Unsere Kultur und das Zusammenarbeiten sind geprägt von gegenseitiger Wertschätzung, Anerkennung und Unterstützung. Das verbindet uns – auch im Home-Office. Arbeiten in Teilzeit ist nach Absprache möglich (80-100%). Zum wiederholten Mal wurden wir zu einem der besten Arbeitgeber der Schweiz gekürt! Unser umfangreiches Trainingsangebot und ein transparentes Laufbahnstufenmodell für alle sorgen dafür, dass deine Entwicklung bei uns nicht stillsteht. Denn gemeinsam zu wachsen und Chancengeber zu sein, das ist programmiert in unserer DNA",9,439,2.1
IT Manager,Ausbildung / Degree,WIE DIR DAS GELINGT,8,439,1.8
IT Manager,Ausbildung / Degree,"Adesso steht für IT-Exzellenz und damit auch für exzellente Entwicklungsmöglichkeiten für alle adessi. Wir wachsen gemeinsam und lernen voneinander – an unseren Projekten, im Team und mit herausragenden Trainingsangeboten. Wir haben IT im Herzen, die Branche im Blick und den Erfolg unserer Kunden im Sinn. Denn erfolgreiches Geschäft entsteht durch innovative Ideen, zukunftsfähige Strategien und kluge IT-Lösungen. Immer sind dabei Menschen beteiligt, die etwas bewegen wollen und das einfach machen. Wir gestalten und bauen Software, die unsere Kunden begeistert. In Projekten, die uns fordern. Und das in einem Umfeld, das uns Spass macht, in der Erfolg gemeinsam entsteht und sich alle wohlfühlen",7,439,1.6
IT Manager,Ausbildung / Degree,Das erwartet dich,6,439,1.4
IT Manager,Ausbildung / Degree,Das sind deine Aufgaben,6,439,1.4
IT Manager,Ausbildung / Degree,Arbeiten für die SchweizWir setzen uns für das Erfolgsmodell Schweiz ein und arbeiten zum Wohl der Bevölkerung,6,439,1.4
IT Manager,Ausbildung / Degree,"Sinnvolle Arbeit mit Wirkung: Du arbeitest an spannenden Projekten, an der Schnittstelle von KI und HealthCare, – in einem interdisziplinären Team, das echten Mehrwert schafft",5,439,1.1
IT Manager,Ausbildung / Degree,Das bieten wir an,5,439,1.1
IT Manager,Ausbildung / Degree,"«Bei Adcubum schätze ich besonders die Kultur des kontinuierlichen Lernens und der Zusammenarbeit. Offenheit und Unterstützung der Kollegen erleichtern es, gemeinsam zu wachsen und neue Ideen einzubringen. Es ist ein Umfeld, das persönliches und berufliches Wachstum aktiv fördert.»",5,439,1.1
IT Manager,Ausbildung / Degree,"Und weil das noch nicht genug ist, entscheidest du selbst wie viel Ferien du beziehen möchtest",5,439,1.1
IT Manager,Ausbildung / Degree,"Bitte sende deine vollständigen Unterlagen (Lebenslauf mit Foto, Zeugnisse, Diplome) über das Online-Formular an Fabio. Selbstverständlich sichern wir dir eine vertrauliche Behandlung deiner Unterlagen zu",5,439,1.1
IT Manager,Ausbildung / Degree,Das macht Sie einzigartig,5,439,1.1
IT Manager,Ausbildung / Degree,"Bei Ergon pflegen wir eine offene Firmenkultur – wir leben Eigenverantwortung, Mitwirkung und offenen Austausch. Die Ergon-Kultur bedeutet, mit Gleichgesinnten zu arbeiten. Die Leidenschaft, mit Fachwissen das beste Resultat zu erzielen, vereint uns",4,439,0.9
IT Manager,Ausbildung / Degree,Das bringst du schon mit,4,439,0.9
IT Manager,Ausbildung / Degree,Wir bieten hochschulgerechte Arbeits- und Anstellungsbedingungen an und fördern aktiv die Personalentwicklung unserer Mitarbeitenden und Führungspersonen. Eine detaillierte Beschreibung der Vorteile ist auf der Webseite «Arbeiten an der ZHAW» zu finden. Hier die wichtigsten Eckpunkte,4,439,0.9
IT Manager,Ausbildung / Degree,Das wünschen wir uns von dir,4,439,0.9
IT Manager,Ausbildung / Degree,"Diverse Vergünstigungen, die das Portemonnaie spürbar entlasten (Beitrag ans Handyabo, Software/Hardware Rabatte und weiteres)",4,439,0.9
IT Manager,Ausbildung / Degree,Unterstützung und Betreuung nach Projektabschluss,4,439,0.9
IT Manager,Ausbildung / Degree,Abschluss oder fundierte Kenntnisse in Betriebswirtschaft oder Wirtschaftsinformatik,4,439,0.9
IT Manager,Ausbildung / Degree,"Manchmal arbeitest du zu Hause, manchmal im Büro, manchmal an deinem Lieblingsplatz? Ja, bei uns ist das möglich",4,439,0.9
IT Manager,Ausbildung / Degree,Das kannst Du erwarten,3,439,0.7
IT Manager,Ausbildung / Degree,"Ein IT-Universitätsabschluss, idealerweise ergänzt durch eine Zusatzqualifikation wie einen MBA oder eine Promotion",3,439,0.7
IT Manager,Ausbildung / Degree,"Bei Mercury ist es unsere Pflicht, unsere Mitarbeiter zu ermutigen und zu unterstützen, damit sie ihre Vision von sich selbst verwirklichen können. Wir stellen sie in den Mittelpunkt unseres Handelns und bieten ihnen herausfordernde Möglichkeiten zur Weiterentwicklung in einem großartigen Team in einem unterstützenden Umfeld, das es ihnen ermöglicht, ihr volles Potenzial auszuschöpfen",3,439,0.7
IT Manager,Ausbildung / Degree,"Abgeschlossenes Studium (Uni/ETH, FH, HF)",3,439,0.7
IT Manager,Ausbildung / Degree,Die ZHAW Zürcher Hochschule für Angewandte Wissenschaften ist mit über 14'000 Studierenden und über 11'000 Weiterbildungsteilnehmenden sowie mit rund 3'700 Mitarbeitenden eine der grössten Mehrsparten-Fachhochschulen der Schweiz,3,439,0.7
IT Manager,Ausbildung / Degree,Abgeschlossene Berufslehre (EFZ),3,439,0.7
IT Manager,Berufserfahrung,"Fundierte Berufserfahrung (mind. fünf Jahre) im strategischen IT-Management, CIO oder in einer vergleichbaren Rolle innerhalb eines Industrie- oder Beratungsunternehmens",3,439,0.7
IT Manager,Berufserfahrung,Vertiefte Kenntnisse und mehrjährige Erfahrung in der Projektleitung und verfügst über einen Nachweis IPMA Level C oder höher oder vergleichbar,3,439,0.7
IT Manager,Berufserfahrung,Mindestens 3 Jahre Berufserfahrung als Applikationsverantwortliche/r,2,439,0.5
IT Manager,Berufserfahrung,"Erste bis mehrjährige Erfahrung im Consulting, idealerweise bei einem IT-Dienstleister",2,439,0.5
IT Manager,Berufserfahrung,"Erste Erfahrung in der Anwendung von Methoden für Business Innovation (Design Thinking, Business Model Innovation, Business Engineering)",2,439,0.5
IT Manager,Berufserfahrung,"Vertiefte spezifische Erfahrung in einer bestimmten Branche, idealerweise in der Öffentlichen Verwaltung oder der Finanzbranche",2,439,0.5
