Startup_Name,Industry,Sub_Industry,Business_Model_Type,Tech_Keywords,Year,Funding_Amount,Funding_Round,Investment_Stage,Investor_Names,Location,City,Canton,Founded_Year,Employees,Website
Terasol,SOFTWARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Weiteres,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Fresh,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Inverto,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
InVirtuoLabs,HEALTHCARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
CHF,MOBILITY,,Unknown,,2025.0,10.1M CHF,Seed/Series A,Series B,,Switzerland,,,,,
Identity,AI/ML,,Unknown,,2025.0,6.5M USD,Seed/Series A,Series A,,Switzerland,,,,,
Pharvaris,HEALTHCARE,,Unknown,,2025.0,200.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Frisches,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
InnoBooster,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
SWISS,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
German,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
CHF,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Marple,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Founderful,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Startups,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Millionen,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Three,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Elysium,FINTECH,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Frisches,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Jaipur,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Drei,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Aldi,AI/ML,,B2C,,2025.0,,,Early Stage,,Switzerland,,,,,
Seven,HEALTHCARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Coface,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Swiss,Unknown,,Unknown,,2025.0,50.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
ETH,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Vier,CLEANTECH,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Financial,FINTECH,,Unknown,,2025.0,1.5M USD,Seed/Series A,Seed,,Switzerland,,,,,
Cleantech,AI/ML,,B2G,,2025.0,,,Early Stage,,Switzerland,,,,,
Positive,HEALTHCARE,,Unknown,,2025.0,35.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Die,FINTECH,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Winning,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Medyria,HEALTHCARE,,Unknown,,2025.0,1.5M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Wisekey,AI/ML,,Unknown,,2025.0,60.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
AzureCell,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Grensol,MOBILITY,,Unknown,,2025.0,1.8M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Helsana,SOFTWARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Nine,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
ENS,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Scanvio,HEALTHCARE,,Unknown,,2025.0,3.4M USD,Seed/Series A,Series A,,Switzerland,,,,,
CHF,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Milliarden,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Les,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Tutornow,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
From,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Atlas,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Inclusive,SOFTWARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
New,MOBILITY,,Unknown,,2025.0,8.9M USD,Seed/Series A,Series A,,Switzerland,,,,,
New,AI/ML,,Unknown,,2025.0,15.8M CHF,Seed/Series A,Series B,,Switzerland,,,,,
KAEX,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
CleantechStartup,CLEANTECH,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
USD,AI/ML,,B2B,,2025.0,2.85M USD,Seed/Series A,Seed,,Switzerland,,,,,
Smeetz,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
CHF,HEALTHCARE,,B2B,,2025.0,79.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Wefox,AI/ML,,B2B,,2025.0,151.0M EUR,Seed/Series A,Series C+,,Switzerland,,,,,
Key,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Starker,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Additional,AI/ML,,Unknown,,2025.0,7.5M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Ten,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
LUKBZukunftspreis,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Aktiias,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Impact,CLEANTECH,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Grössere,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
EvlaBio,HEALTHCARE,,Unknown,,2025.0,21.0M EUR,Seed/Series A,Series B,,Switzerland,,,,,
Swiss,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Starkes,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Motif,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Crosstown,CLEANTECH,,Unknown,,2025.0,3.0M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Nautica,AI/ML,,Unknown,,2025.0,4.0M USD,Seed/Series A,Series A,,Switzerland,,,,,
ArarisTeam,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Insights,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Innosuisse,HEALTHCARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Qatar,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Startups,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Altri,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Förderinstrument,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Fresh,HEALTHCARE,,Unknown,,2025.0,1.0M USD,Seed/Series A,Seed,,Switzerland,,,,,
Addex,AI/ML,,Unknown,,2025.0,2.0M CHF,Seed/Series A,Seed,,Switzerland,,,,,
FIF,SOFTWARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Climeworks,AI/ML,,Unknown,,2025.0,162.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Beekeeper,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
BioVersys,FINTECH,,Unknown,,2025.0,5.0M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Maxwell,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Adiposs,HEALTHCARE,,Unknown,,2025.0,4.0M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Distalmotion,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
RTDT,AI/ML,,Unknown,,2025.0,4.0M USD,Seed/Series A,Series A,,Switzerland,,,,,
Swiss,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Swiss,SOFTWARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Swiss,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
European,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Beech,FINTECH,,B2B,,2025.0,1.9M USD,Seed/Series A,Seed,,Switzerland,,,,,
Planetary,SOFTWARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
H55,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Start,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Ein,SOFTWARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Klimafonds,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Success,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
CassioP,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Boost,AI/ML,,B2C,,2025.0,15.0M CHF,Seed/Series A,Series B,,Switzerland,,,,,
Snyk,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
First,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Swiss,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Innovativer,INDUSTRIALS,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
WEF,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Atinarys,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Medtech,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
CHF,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
The,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Strong,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Startups,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
French,AI/ML,,B2C,,2025.0,,,Early Stage,,Switzerland,,,,,
Wydens,FINTECH,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Berner,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
CHF,HEALTHCARE,,Unknown,,2025.0,1.0M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Recognition,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Berner,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Ascentys,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Klimastiftung,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
USD,AI/ML,,Unknown,,2025.0,5.2M USD,Seed/Series A,Series A,,Switzerland,,,,,
TotalEnergies,SOFTWARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Gryps,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Myriad,AI/ML,,Unknown,,2025.0,150.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Erfolg,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Life,AI/ML,,Unknown,,2025.0,120.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Gamer,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Vier,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
FLOW,HEALTHCARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Peter,Unknown,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
ServiceHunter,SOFTWARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Planted,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Switzerland,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
CrowdfundingJahr,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Spirecut,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Access,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Voliro,AI/ML,,B2B,,2025.0,23.0M USD,Seed/Series A,Series B,,Switzerland,,,,,
Swiss,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Odne,Unknown,,Unknown,,2025.0,4.2M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Positrigo,HEALTHCARE,,Unknown,,2025.0,7.0M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Composite,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Zementfrei,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Swiss,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Unit8,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Durchgang,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Believe,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
DoodleAlternative,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Swiss,FINTECH,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Sefit,HEALTHCARE,,Unknown,,2025.0,150.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
Nine,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Kanaan,CONSUMER,,B2C,,2025.0,,,Early Stage,,Switzerland,,,,,
CHF,HEALTHCARE,,Unknown,,2025.0,2.8M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Neue,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Tenity,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
GENILEM,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Molecular,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Mosanna,HEALTHCARE,,Unknown,,2025.0,80.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Swiss,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Voltiris,CLEANTECH,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Personal,MOBILITY,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Tech4Trust,SOFTWARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Schnellere,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Abacus,SOFTWARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
ORYL,HEALTHCARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Millionen,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Startfeld,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
AMP,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Scaleups,MOBILITY,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
ZuriEV,FINTECH,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Jua,AI/ML,,B2B,,2025.0,11.0M USD,Seed/Series A,Series B,,Switzerland,,,,,
Swiss,AI/ML,,B2G,,2025.0,,,Early Stage,,Switzerland,,,,,
CHUV,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Four,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Switzerland,AI/ML,,Unknown,,2025.0,400.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
MassChallenge,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Global,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Crowd,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Privately,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Aseptuva,INDUSTRIALS,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Schweizer,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
What,Unknown,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
KlimUps,AI/ML,,Unknown,,2025.0,250.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
KIHeadhunterPlattform,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Covid19,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
AMINA,FINTECH,,Unknown,,2025.0,40.4M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Teil,SOFTWARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Growth,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
GlycoEra,HEALTHCARE,,Unknown,,2025.0,130.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Hedera,AI/ML,,Unknown,,2025.0,15.0M EUR,Seed/Series A,Series B,,Switzerland,,,,,
Swiss,FINTECH,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
CHF,HEALTHCARE,,B2B,,2025.0,4.5M CHF,Seed/Series A,Series A,,Switzerland,,,,,
CHF,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Nau,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Lem,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Zurichbased,AI/ML,,Unknown,,2025.0,1.6M USD,Seed/Series A,Seed,,Switzerland,,,,,
Bolstered,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Promising,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Neho,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
With,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Gates,HEALTHCARE,,B2B,,2025.0,5.0M USD,Seed/Series A,Series A,,Switzerland,,,,,
Wefox,FINTECH,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Veltist,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
OOMNIUM,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Convincing,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
ReproNovo,HEALTHCARE,,Unknown,,2025.0,65.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
ZKB,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Western,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Etops,FINTECH,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Leadership,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Spacetek,AEROSPACE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Pingen,FINTECH,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Swiss,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Cyberdise,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
ArztterminBuchungsplattform,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Timeline,HEALTHCARE,,Unknown,,2025.0,250.0K USD,Seed/Series A,Series C+,,Switzerland,,,,,
Starkes,SOFTWARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
MITs,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Five,MOBILITY,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Shape,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Ten,Unknown,,Unknown,,2025.0,120.0M CHF,Seed/Series A,Series C+,,Switzerland,,,,,
DigeHealth,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Driving,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Politics,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Climeworks,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
HSG,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Philippines,AI/ML,,B2G,,2025.0,,,Early Stage,,Switzerland,,,,,
Press,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
HeroSupport,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Scalera,AI/ML,,Unknown,,2025.0,6.5M USD,Seed/Series A,Series A,,Switzerland,,,,,
Swiss,INDUSTRIALS,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
SoforthilfePraxen,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Funding,AI/ML,,B2B,,2025.0,1.7M CHF,Seed/Series A,Seed,,Switzerland,,,,,
CSEM,SOFTWARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
From,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Four,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Inergio,HEALTHCARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Universität,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
CHF,FINTECH,,Unknown,,2025.0,6.0M CHF,Seed/Series A,Series A,,Switzerland,,,,,
Fast,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Carewell,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Multiyear,CLEANTECH,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Accelerate,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
EggField,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Neue,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Milestones,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
NovoViz,SOFTWARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
HAYA,HEALTHCARE,,Unknown,,2025.0,65.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Parithera,HEALTHCARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Neuer,AEROSPACE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Enlightra,CLEANTECH,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
MIROS,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Lightium,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Digital,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Energie,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Kanton,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Profitability,FINTECH,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Solarstream,SOFTWARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
CHF,MOBILITY,,Unknown,,2025.0,1.0M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Soully,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Private,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Neues,AGTECH,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
SwissShrimp,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Recognition,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Swiss,MOBILITY,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
International,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Kein,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Extra,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
RetinAI,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
NORM,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Innerschweizer,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
ANYbotics,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Bewegliche,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Aktiia,HEALTHCARE,,B2B,,2025.0,42.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Swiss,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
DemoSquare,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
NovaMea,CLEANTECH,,Unknown,,2025.0,9.0M USD,Seed/Series A,Series A,,Switzerland,,,,,
DEC,SOFTWARE,,B2B,,2025.0,1.2M CHF,Seed/Series A,Seed,,Switzerland,,,,,
PriceHubble,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
DePoly,AI/ML,,Unknown,,2025.0,23.0M USD,Seed/Series A,Series B,,Switzerland,,,,,
Annaida,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Lightly,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Top,EDUCATION,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
SONIX,AI/ML,,B2B,,2025.0,1.8M CHF,Seed/Series A,Seed,,Switzerland,,,,,
Distalmotions,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
MCH,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Press,AI/ML,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Following,FINTECH,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Granite,MOBILITY,,Unknown,,2025.0,100.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Muuvr,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Denmarks,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
SunWays,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Nine,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Temporär,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Arktis,Unknown,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Smarte,SOFTWARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Three,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Swiss,HEALTHCARE,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Veraxa,HEALTHCARE,,B2B,,2025.0,253.0M USD,Seed/Series A,Series C+,,Switzerland,,,,,
Earlystage,HEALTHCARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
CleanGreens,AI/ML,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
Award,HEALTHCARE,,B2B,,2025.0,,,Early Stage,,Switzerland,,,,,
Swiss,FINTECH,,Unknown,,2025.0,,,Early Stage,,Switzerland,,,,,
