Startup_Name,Industry,Sub_Industry,Business_Model_Type,Tech_Keywords,Year,Funding_Amount,Funding_Round,Investor_Type,Investor_Names,Country,Founding_Year,Investment_Stage,Valuation,Exit_Type,Startup_Stage,Data_Source
Univerbal,EDUCATION,,B2B,,2023.0,,,Accelerator,Y Combinator,Switzerland,2023.0,Seed,,,Active,Y Combinator
Vamoz,B2B,,B2B,,2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Xsensio,B2B,,B2B,,2023.0,,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
YASAI,AI/ML,,B2B,AI,2023.0,,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Z,CONSUMER,,B2C,,2023.0,,,Accelerator,Y Combinator,Switzerland,2023.0,Seed,,,Active,Y Combinator
ZuriMED,MOBILITY,,B2B,Mobility,2023.0,14.5M CHF,Series A,VC Fund,,Switzerland,2023.0,Series A,,,Active,Venturekick
Zurich,INDUSTRIALS,,B2B,"Mobility, Cleantech, Robotics, AR/VR",2023.0,1.5M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
AMC,SAAS,,B2B,"SaaS, Mobility",2022.0,10.0M CHF,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Series C,,,Active,Venturekick
ASPIVIX,B2B,,B2B,AR/VR,2022.0,5.0M USD,Series A+,VC Fund,,Switzerland,2022.0,Series A,,,Active,Venturekick
Adaptyv,AI/ML,,B2B,"AI, Biotech, AR/VR, Analytics",2022.0,2.5M USD,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series A,,,Active,Venturekick
Adiposs,HEALTHCARE,,B2B,"AI, Healthtech, AR/VR, Manufacturing",2022.0,1.8M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series A,,,Active,Venturekick
Agrotech,AI/ML,,B2B,"AI, AR/VR",2022.0,,Seed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Akina,HEALTHCARE,,B2B,"Mobility, Healthtech, AR/VR",2022.0,1.6M CHF,Pre-Seed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Akina,HEALTHCARE,,B2B,"Healthtech, AR/VR",2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Alithea,AI/ML,,B2B,"AI, Biotech",2022.0,1.0M CHF,Seed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Almer,MOBILITY,,B2B,"Mobility, AR/VR",2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Altoida,AI/ML,,B2B,"AI, SaaS",2022.0,20.3M USD,Series A,VC Fund,,Switzerland,2022.0,Series A,,,Active,Venturekick
Alums,B2B,,B2B,AR/VR,2022.0,,Venture Kick Grant,Accelerator/Grant,Venture Kick,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Araris,HEALTHCARE,,B2B,"Biotech, IoT, AR/VR",2022.0,24.0M USD,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Series C,,,Active,Venturekick
Artiria,HEALTHCARE,,B2B,"AI, Healthtech, AR/VR",2022.0,3.8M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series B,,,Active,Venturekick
Aukera,HEALTHCARE,,B2B,,2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Ava,HEALTHCARE,,B2B,Healthtech,2022.0,,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
Avelo,HEALTHCARE,,B2B,"Mobility, Healthtech",2022.0,2.2M CHF,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Series A,,,Active,Venturekick
Avelo,MOBILITY,,B2B,Mobility,2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
BLKB,FINTECH,,B2B,"Fintech, AR/VR",2022.0,,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
Bcomp,MOBILITY,,B2B,Mobility,2022.0,32.0M CHF,Series B,VC Fund,,Switzerland,2022.0,Series B,,,Active,Venturekick
Beekeeper,AI/ML,,B2B,AI,2022.0,50.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Growth,,,Active,Venturekick
BioVersys,HEALTHCARE,,B2B,"Mobility, Healthtech",2022.0,24.2M CHF,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Series C,,,Active,Venturekick
Biosimo,CLEANTECH,,B2B,"AI, Cleantech, Logistics",2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Bottneuro,MOBILITY,,B2B,Mobility,2022.0,4.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series B,,,Active,Venturekick
CASUS,AI/ML,,B2B,"AI, AR/VR",2022.0,,Pre-Seed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
CTsystems,B2B,,B2B,,2022.0,,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
Celebrating,B2B,,B2B,AR/VR,2022.0,,Venture Kick Grant,Accelerator/Grant,Venture Kick,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Cerrion,INDUSTRIALS,,B2B,,2022.0,,,Accelerator,Y Combinator,Switzerland,2022.0,Seed,,,Active,Y Combinator
Climeworks,AI/ML,,B2B,AI,2022.0,600.0M CHF,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Growth,,,Active,Venturekick
Colorectal,HEALTHCARE,,B2B,Healthtech,2022.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Composite,B2B,,B2B,,2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Corintis,B2B,,B2B,Biotech,2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Correntics,CLEANTECH,,B2B,"AI, Cleantech, Analytics, Logistics",2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Cultivated,AI/ML,,B2B,"AI, Biotech",2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Cultivated,AGTECH,,B2B,"AI, Mobility, AR/VR",2022.0,1.5M USD,Pre-Seed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Daphne,CLEANTECH,,B2B,"AI, Mobility, Cleantech",2022.0,3.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series B,,,Active,Venturekick
Daphne,AI/ML,,B2B,AI,2022.0,4.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series B,,,Active,Venturekick
Depsys,CLEANTECH,,B2B,Cleantech,2022.0,,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
Distalmotion,AI/ML,,B2B,"AI, Robotics",2022.0,90.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Growth,,,Active,Venturekick
Drug,AI/ML,,B2B,"AI, SaaS, AR/VR",2022.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
EPFL,B2B,,B2B,AR/VR,2022.0,1.2M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series A,,,Active,Venturekick
ERP,AI/ML,,B2B,"AI, Mobility, AR/VR",2022.0,2.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series A,,,Active,Venturekick
Edtech,EDUCATION,,B2B,"AI, Biotech, AR/VR, EdTech",2022.0,1.3M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series A,,,Active,Venturekick
Enlightra,INDUSTRIALS,,B2B,,2022.0,,,Accelerator,Y Combinator,Switzerland,2022.0,Seed,,,Active,Y Combinator
EraCal,HEALTHCARE,,B2B,AR/VR,2022.0,,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
Exnaton,CLEANTECH,,B2B,Cleantech,2022.0,,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
FGen,SAAS,,B2B,SaaS,2022.0,,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
FimmCyte,B2B,,B2B,,2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Fixposition,B2B,,B2B,,2022.0,,Seed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Flyability,MOBILITY,,B2B,"Mobility, Robotics",2022.0,15.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series C,,,Active,Venturekick
Flybotix,B2B,,B2B,Robotics,2022.0,5.5M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series B,,,Active,Venturekick
Galventa,B2B,,B2B,,2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Going,CLEANTECH,,B2B,,2022.0,,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
Groam,AI/ML,,B2B,AI,2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
HAYA,B2B,,B2B,,2022.0,5.0M USD,Seed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
INERGIO,B2B,,B2B,,2022.0,1.25M CHF,Pre-Seed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Imverse,AI/ML,,B2B,AI,2022.0,4.8M USD,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series B,,,Active,Venturekick
Industrielle,B2B,,B2B,,2022.0,,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
InfraScreen,CLEANTECH,,B2B,"Cleantech, AR/VR",2022.0,1.5M USD,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series A,,,Active,Venturekick
Insolight,CLEANTECH,,B2B,"Cleantech, AR/VR",2022.0,4.85M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series B,,,Active,Venturekick
Invasight,AI/ML,,B2B,AI,2022.0,4.5M CHF,Seed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Isochronic,INDUSTRIALS,,B2B,"Mobility, Robotics, AR/VR, Manufacturing",2022.0,2.0M CHF,Seed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
KOMPACT,MOBILITY,,B2B,"Mobility, AR/VR",2022.0,,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
Koa,AI/ML,,B2B,"AI, AR/VR, Manufacturing",2022.0,10.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series C,,,Active,Venturekick
Lumendo,B2B,,B2B,,2022.0,,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
Lumendo,HEALTHCARE,,B2B,"AI, SaaS, Healthtech",2022.0,2.54M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series A,,,Active,Venturekick
Luya,B2B,,B2B,Biotech,2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Medical,HEALTHCARE,,B2B,Healthtech,2022.0,3.0M CHF,Seed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
MinWave,MOBILITY,,B2B,Mobility,2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
MindMaze,B2B,,B2B,,2022.0,105.0M USD,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Growth,,,Active,Venturekick
NMRbased,SAAS,,B2B,"SaaS, IoT, Mobility",2022.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
NXI,HEALTHCARE,,B2B,AR/VR,2022.0,,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
Nanolive,B2B,,B2B,,2022.0,2.2M USD,Series C,VC Fund,,Switzerland,2022.0,Series C,,,Active,Venturekick
Nanolive,B2B,,B2B,Biotech,2022.0,20.0M USD,Series C,VC Fund,,Switzerland,2022.0,Series C,,,Active,Venturekick
Neural,AI/ML,,B2B,"AI, Manufacturing",2022.0,9.1M USD,Series A,VC Fund,,Switzerland,2022.0,Series A,,,Active,Venturekick
Neurosoft,B2B,,B2B,AR/VR,2022.0,3.0M USD,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Series B,,,Active,Venturekick
NexMR,MOBILITY,,B2B,Mobility,2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
NextImmune,MOBILITY,,B2B,"Biotech, Mobility",2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Novel,CLEANTECH,,B2B,"Cleantech, AR/VR",2022.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
OVOMIND,AI/ML,,B2B,AI,2022.0,1.6M USD,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Series A,,,Active,Venturekick
Ocumeda,B2B,,B2B,AR/VR,2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Oncobit,B2B,,B2B,AR/VR,2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Oxyle,B2B,,B2B,,2022.0,3.0M USD,Pre-Seed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Planted,B2B,,B2B,,2022.0,70.0M CHF,Series B,VC Fund,,Switzerland,2022.0,Series B,,,Active,Venturekick
Plastogaz,B2B,,B2B,,2022.0,,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
Positrigo,AI/ML,,B2B,AI,2022.0,5.5M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series B,,,Active,Venturekick
QualySense,AI/ML,,B2B,"AI, AR/VR, Analytics",2022.0,2.5M USD,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series A,,,Active,Venturekick
RD,AI/ML,,B2B,"AI, IoT",2022.0,10.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series C,,,Active,Venturekick
Resistell,HEALTHCARE,,B2B,"AI, IoT, Healthtech",2022.0,8.5M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series B,,,Active,Venturekick
Retailer,E-COMMERCE,,B2B,"AI, E-Commerce",2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Rhovica,MOBILITY,,B2B,Mobility,2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
RigiTech,AI/ML,,B2B,"AI, Robotics, Logistics",2022.0,,Seed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Scailyte,AI/ML,,B2B,"AI, Mobility, AR/VR",2022.0,6.0M CHF,Series A,VC Fund,,Switzerland,2022.0,Series A,,,Active,Venturekick
Scailyte,HEALTHCARE,,B2B,"AI, Biotech, IoT, AR/VR",2022.0,,Series A,VC Fund,,Switzerland,2022.0,Series A,,,Active,Venturekick
Scale,AI/ML,,B2B,"AI, AR/VR",2022.0,,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
Scandit,AI/ML,,B2B,AI,2022.0,150.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Growth,,,Active,Venturekick
Scewo,AI/ML,,B2B,AI,2022.0,3.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series B,,,Active,Venturekick
School,EDUCATION,,B2B,"AI, EdTech",2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Scrona,AI/ML,,B2B,"AI, Mobility",2022.0,9.6M USD,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series B,,,Active,Venturekick
Sensawear,HEALTHCARE,,B2B,"Mobility, Healthtech, AR/VR",2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Sensemodi,HEALTHCARE,,B2B,"Healthtech, AR/VR",2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Series,AI/ML,,B2B,"AI, SaaS, Mobility",2022.0,7.25M CHF,Series B1,VC Fund,,Switzerland,2022.0,Series B,,,Active,Venturekick
SightIn,HEALTHCARE,,B2B,"AI, SaaS, Mobility, Healthtech",2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Simon,AI/ML,,B2B,"AI, Cleantech",2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Sleepiz,B2B,,B2B,AR/VR,2022.0,800.0K EUR,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Series A,,,Active,Venturekick
Sleepiz,AI/ML,,B2B,"AI, AR/VR",2022.0,6.0K CHF,Series A,VC Fund,,Switzerland,2022.0,Series A,,,Active,Venturekick
SmartHelio,B2B,ANALYTICS,B2B,Analytics,2022.0,,,Accelerator,Y Combinator,Switzerland,2022.0,Seed,,,Active,Y Combinator
SmartHelio,CLEANTECH,,B2B,"AI, Cleantech, AR/VR",2022.0,5.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series B,,,Active,Venturekick
SoHHytec,CLEANTECH,,B2B,"AI, Cleantech",2022.0,,Seed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Solaxer,CLEANTECH,,B2B,"Cleantech, AR/VR",2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Splint,FINTECH,,B2B,"Biotech, Mobility",2022.0,150.0K CHF,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Startup,HEALTHCARE,,B2B,"SaaS, Mobility, Healthtech, AR/VR",2022.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,AGTECH,,B2B,"AI, Mobility, AR/VR, PropTech",2022.0,10.0K CHF,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,AI/ML,,B2B,"AI, IoT, Mobility, Robotics, AR/VR, Analytics",2022.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,CYBERSECURITY,,B2B,"AI, Biotech, Mobility, Robotics, AR/VR, Cybersecurity",2022.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,AI/ML,,B2B,"AI, Biotech, Mobility, AR/VR, Logistics",2022.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,AI/ML,,B2B,"AI, Biotech, Mobility, Robotics, AR/VR, Analytics",2022.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,CLEANTECH,,B2B,"AI, Mobility, Cleantech, Robotics, AR/VR",2022.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,CLEANTECH,,B2C,"E-Commerce, Mobility, Cleantech, AR/VR",2022.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,CLEANTECH,,B2B,"AI, Mobility, Cleantech, AR/VR",2022.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"Mobility, Healthtech, Cleantech, AR/VR, Analytics",2022.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,CLEANTECH,,B2B,"Mobility, Healthtech, Cleantech, AR/VR, Manufacturing",2022.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,AI/ML,,B2B,"AI, SaaS, Mobility, AR/VR, Analytics",2022.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,FINTECH,,B2B,"AI, Fintech, Mobility, AR/VR",2022.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,MOBILITY,,B2B,"Mobility, Healthtech, AR/VR",2022.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,SAAS,,B2B,"SaaS, IoT, Mobility, AR/VR",2022.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,HEALTHCARE,,B2B,"AI, SaaS, Mobility, Healthtech, AR/VR",2022.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,CLEANTECH,,B2B,"SaaS, Mobility, Cleantech, AR/VR, Cloud",2022.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Startups,CLEANTECH,,B2B,"AI, Mobility, Cleantech, AR/VR, Analytics",2022.0,,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
Startups,CLEANTECH,,B2B,"AI, SaaS, Biotech, Mobility, Cleantech, AR/VR",2022.0,10.0K CHF,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Swiss,B2B,,B2B,,2022.0,1.5M CHF,Series A,VC Fund,,Switzerland,2022.0,Series A,,,Active,Venturekick
TYXIT,B2B,,B2B,AR/VR,2022.0,2.0M CHF,Seed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
Technology,MOBILITY,,B2B,Mobility,2022.0,,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
Typewise,B2B,PRODUCTIVITY,B2B,,2022.0,,,Accelerator,Y Combinator,Switzerland,2022.0,Seed,,,Active,Y Combinator
VISENSE,AI/ML,,B2B,"AI, Manufacturing",2022.0,750.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series A,,,Active,Venturekick
Vatorex,AI/ML,,B2B,"AI, Biotech, AR/VR",2022.0,1.1M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series A,,,Active,Venturekick
Versantis,HEALTHCARE,,B2B,"Mobility, Healthtech, AR/VR",2022.0,,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
Voltiris,CLEANTECH,,B2B,"AI, Cleantech, AR/VR",2022.0,1.4M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series A,,,Active,Venturekick
Volumina,HEALTHCARE,,B2B,"Mobility, Healthtech, AR/VR",2022.0,,Series A,VC Fund,,Switzerland,2022.0,Series A,,,Active,Venturekick
WattAnyWhere,MOBILITY,,B2B,"Mobility, Cleantech, AR/VR",2022.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Seed,,,Active,Venturekick
WattAnyWhere,CLEANTECH,,B2B,"Biotech, Mobility, Cleantech, AR/VR",2022.0,1.3M CHF,Pre-Seed,Accelerator/Grant,,Switzerland,2022.0,Pre-Seed,,,Active,Venturekick
Yasai,AGTECH,,B2B,"AI, Logistics",2022.0,1.4M EUR,Funding Round,Accelerator/Grant,,Switzerland,2022.0,Series A,,,Active,Venturekick
Years,B2B,,B2B,AR/VR,2022.0,,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
Younergy,CLEANTECH,,B2B,"AI, Cleantech, AR/VR",2022.0,7.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series B,,,Active,Venturekick
Zaphiro,B2B,,B2B,AR/VR,2022.0,6.4M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Series B,,,Active,Venturekick
Zippsafe,B2B,,B2B,AR/VR,2022.0,,Undisclosed,Accelerator/Grant,,Switzerland,2022.0,Early Stage,,,Active,Venturekick
AI,HEALTHCARE,,B2C,"AI, E-Commerce, Mobility, Healthtech, AR/VR",2021.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2021.0,Pre-Seed,,,Active,Venturekick
AIbased,AI/ML,,B2B,"AI, Robotics",2021.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2021.0,Pre-Seed,,,Active,Venturekick
AIbased,CLEANTECH,,B2B,"AI, SaaS, Biotech, Mobility, Cleantech, AR/VR",2021.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2021.0,Pre-Seed,,,Active,Venturekick
API,FINTECH,,B2B,"Mobility, AR/VR",2021.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2021.0,Pre-Seed,,,Active,Venturekick
Abologix,MOBILITY,,B2B,"Mobility, Healthtech, AR/VR",2021.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2021.0,Seed,,,Active,Venturekick
Adaptricity,B2B,,B2B,,2021.0,,Undisclosed,Accelerator/Grant,,Switzerland,2021.0,Early Stage,,,Active,Venturekick
Adaptyv,HEALTHCARE,DRUG DISCOVERY AND DELIVERY,B2B,Logistics,2021.0,,,Accelerator,Y Combinator,Switzerland,2021.0,Seed,,,Active,Y Combinator
AgroSustain,AI/ML,,B2B,"AI, Mobility",2021.0,4.8M CHF,Series A,VC Fund,,Switzerland,2021.0,Series A,,,Active,Venturekick
AgroSustain,AI/ML,,B2B,AI,2021.0,2.4M EUR,Series A,VC Fund,,Switzerland,2021.0,Series A,,,Active,Venturekick
Alithea,B2B,,B2B,Biotech,2021.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2021.0,Seed,,,Active,Venturekick
Altoida,AI/ML,,B2B,"AI, AR/VR",2021.0,,Funding Round,Accelerator/Grant,,Switzerland,2021.0,Early Stage,,,Active,Venturekick
Alums,B2B,,B2B,AR/VR,2021.0,,Venture Kick Grant,Accelerator/Grant,Venture Kick,Switzerland,2021.0,Pre-Seed,,,Active,Venturekick
Antefil,INDUSTRIALS,,B2B,Manufacturing,2021.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2021.0,Seed,,,Active,Venturekick
Apiax,AI/ML,,B2B,"AI, AR/VR",2021.0,,Undisclosed,Accelerator/Grant,,Switzerland,2021.0,Early Stage,,,Active,Venturekick
