Startup_Name,Industry,Sub_Industry,Business_Model_Type,Tech_Keywords,Year,Funding_Amount,Funding_Round,Investor_Type,Investor_Names,Country,Founding_Year,Investment_Stage,Valuation,Exit_Type,Startup_Stage,Data_Source
AIbased,B2B,,,"CHF 40,000 for an AI-based nutritional tracking, a single-photon processing for computational imaging, and an autonomous mobile robots for construction",2023.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
AIsupported,B2B,,,aiEndoscopic closes seed round to boost development of AI-supported endoscopic solutions,2023.0,,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
ASTRA,HEALTHCARE,,,"ASTRA Therapeutics receives CHF 150,000 to develop anti-parasite drugs",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Access,B2B,,,"3db Access, leading the way in ultra-wideband technology, joins forces with Infineon Technologies",2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Aerosol,B2B,,,"CHF 40,000 for an automated Aerosol InfraRed (AIR) Monitor, a novel heartbeat visualization, and an earth-timber floor slab",2023.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Aesyra,B2B,,,Aesyra secures USD 3 Million in funding to advance AesyBite™ products for sleep bruxism and sleep apnea,2023.0,3.0M USD,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Series B,,,Active,Venturekick
Agrinorm,B2B,,,Agrinorm raises seven-digit sum to combat volatility in fresh-produce supply chains,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Akina,B2B,,,Akina secures CHF 1 million in direct funding from Innosuisse,2023.0,1.0M CHF,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Almer,MOBILITY,,,Almer Technologies secures CHF 4.5 million seed II funding round to drive AR technology development and market expansion,2023.0,4.5M CHF,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Antefil,B2B,,,Antefil Composite Tech closes CHF 1.5M pre-seed round and welcomes new board member,2023.0,1.5M CHF,Pre-Seed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Araris,B2B,,,Araris snags strategic investment from Samsung Ventures,2023.0,,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Ascento,B2B,,,"Ascento wins CHF 150,000 to accelerate innovation in autonomous outdoor security patrolling",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
AtlasVR,B2B,,,"AtlasVR wins CHF 150,000 to harness VR training solutions for industry",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Avelo,MOBILITY,,,Avelo secures CHF 1.5 Million boost from Innosuisse to revolutionize lower respiratory tract infection diagnosis,2023.0,1.5M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Avelo,MOBILITY,,,"Avelo, VIVOLTA, and BLINK secure EUR 1.5 million Eurostars grant for revolutionary breath-based diagnostic system",2023.0,1.5M EUR,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Avrios,B2B,,,Avrios is acquired by Battery Ventures,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Bearmind,B2B,,,Bearmind raises CHF 1.3 million in seed round,2023.0,1.3M CHF,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
BioVersys,B2B,,,BioVersys raises CHF 32.6 million in extended Series C round,2023.0,32.6M CHF,Series C,VC Fund,,Switzerland,2023.0,Series C,,,Active,Venturekick
Biognosys,HEALTHCARE,,,Biognosys and Bruker form partnership to serve global biopharma and biomarker customers,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Bionomous,MOBILITY,,,Bionomous secures USD 2.7 million for the deployment of its automatic screening device,2023.0,2.7M USD,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Borobotics,INDUSTRIALS,,,"Borobotics receives CHF 150,000 to develop an innovative drilling robot that enables more buildings to become geothermally heated",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Bota,B2B,,,Bota Systems secures USD 2.5 Million in seed funding to enhance robotic sensory capabilities,2023.0,2.5M USD,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
CART,INDUSTRIALS,,,"CHF 40,000 for adjunct treatment to insulin therapy, CAR-T cell therapy production-enhancing efficacy and efficiency, and industrial ultra-rapid laser testing",2023.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
CO2,CLEANTECH,,,"CHF 40,000 for microalgae photosynthesis to capture CO2, the production of whole cut cultivated meat, and a novel CO2 and flue gas capture system",2023.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Calciscon,HEALTHCARE,,,"Calciscon, Amsterdam University Medical Center, and Admesy to develop T50 test benchtop analyzer with EUR 2 million of Eurostars funding",2023.0,2.0M EUR,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Chiral,B2B,,,"Chiral Nano wins CHF 150,000 to accelerate nanoelectronics production",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Chiral,B2B,,,"Chiral analytics to streamline the drug development process and a new paradigm in biological drug formulation get a CHF 40,000 Kick",2023.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Cleantech,CLEANTECH,,,Cleantech startup Librec closes funding round to boost closed-loop battery recycling,2023.0,,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Collaborative,B2B,,,Collaborative success: Terapet's partnership with Yonsei University and Oncosoft Inc. secures multi-million funding from Innosuisse and KIAT,2023.0,,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
CompPair,B2B,,,CompPair Technologies secures funding to advance global growth in composites industry,2023.0,,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
CompagOs,B2B,,,"CompagOs wins CHF 150,000 to advance personalized medicine for bone cancer",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Cutaneous,B2B,,,"CHF 40,000 for thermotherapy devices for Cutaneous Leishmaniasis, optimal platforms to democratize access to space, and a nurse staffing platform",2023.0,40.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
DNA,B2B,,,"CHF 10,000 for a microfluidic technology to perform immunoassays, a solution for DNA sequencing in anti-counterfeiting use, a new paradigm in biological drug formulation, a novel CO2 capture system, and a platform to enhance diabetes self-management",2023.0,10.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
DePoly,MOBILITY,,,DePoly secures CHF 12.3 million seed round to revolutionize plastic recycling,2023.0,12.3M CHF,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Distalmotion,HEALTHCARE,,,Distalmotion raises USD 150M to accelerate FDA approval and clinical experience of its robotic platform Dexter,2023.0,150.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Growth,,,Active,Venturekick
DuraMon,B2B,,,DuraMon secures CHF 1 million in seed funding to drive market entry and expansion,2023.0,1.0M CHF,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
EBAMed,B2B,,,EBAMed raises EUR 14.35 million in series A funding for non-invasive ventricular tachycardia treatment,2023.0,14.35M EUR,Series A,VC Fund,,Switzerland,2023.0,Series A,,,Active,Venturekick
Economic,B2B,,,Economic miracle from 1000 kicks,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
EraCal,HEALTHCARE,,,EraCal and Nestlé Health Science team up to develop new treatment for obesity,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Eturnity,B2B,,,"Eturnity secures CHF 8 million series A funding to drive growth in solar, heating, and e-mobility sales software",2023.0,8.0M CHF,Series A,VC Fund,,Switzerland,2023.0,Series A,,,Active,Venturekick
Eurostar,B2B,,,EUR 1.2M Eurostar grant won by Consortium coordinated by INERGIO,2023.0,1.2M EUR,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
EverdreamSoft,B2B,,,EverdreamSoft spin-off Wakweli raises USD 1.1 million,2023.0,1.1M USD,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Fixposition,B2B,,,Fixposition secures investment from Segway-Ninebot,2023.0,,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
FluoSphera,B2B,,,FluoSphera secured a pre-seed investment of USD 1M and completed a world-class acceleration program,2023.0,1.0M USD,Pre-Seed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Flyability,B2B,,,Flyability attracts new strategic investor,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Gaia,B2B,,,Gaia Tech closes pre-seed round to start pilot production and enter the cosmetic ingredients market,2023.0,,Pre-Seed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Haelixa,B2B,,,Haelixa receives a new capital injection from Zurich Silk Association,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
HemoSystem,B2B,,,hemotune initiates joint feasibility project on the HemoSystem with AstraZeneca,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
HeroSupport,HEALTHCARE,,,"HeroSupport wins CHF 150,000 to improve cancer treatment universal access with tailored patient-positioning medical devices and standardized workflows",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Impossible,MOBILITY,,,Impossible Materials secures CHF 2 Million grant to revolutionize industries with cellulose white pigments,2023.0,2.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Impossible,B2B,,,"Impossible Materials wins CHF 150,000 to develop sustainable, cellulose-based materials",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Impossible,B2B,,,Impossible Materials raises CHF 3.4 million to develop titanium dioxide alternative,2023.0,3.4M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series B,,,Active,Venturekick
InSphero,B2B,,,InSphero obtains strategic investment from ZEISS Ventures,2023.0,,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
InSphero,HEALTHCARE,,,InSphero and Brenus Pharma are awarded EUR 1.5 million grant for cancer research project,2023.0,1.5M EUR,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Inverto,B2B,,,"Venture Kick invests CHF 150,000 in Inverto to make wetland restoration profitable",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,Venture Kick,Switzerland,2023.0,Seed,,,Active,Venturekick
Investment,HEALTHCARE,,,Investment surge fuels MimiX Biotherapeutics' advancements in human tissue regeneration,2023.0,,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Isospec,HEALTHCARE,,,"Isospec Analytics wins CHF 150,000 to empower biotechnologies through molecular intelligence",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Kandou,B2B,,,Kandou successfully raises USD 72 Million in first close of series E round,2023.0,72.0M USD,Series E,VC Fund,,Switzerland,2023.0,Growth,,,Active,Venturekick
Klepsydra,B2B,,,Klepsydra Technologies raises over CHF 1M in funding to accelerate growth of its innovative edge computing software,2023.0,1.0M CHF,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Koa,B2B,,,Koa raises USD 15 Million in Series B funding to revolutionize cacao industry with upcycled fruit juice,2023.0,15.0M USD,Series B,VC Fund,,Switzerland,2023.0,Series B,,,Active,Venturekick
Lunaphore,B2B,,,"Lunaphore announces acquisition by Bio-Techne, paving the way for advancements in spatial biology",2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Lunaphore,HEALTHCARE,,,Lunaphore secures CHF 40 million to boost portfolio of tissue diagnostics solutions,2023.0,40.0M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Growth,,,Active,Venturekick
MIRO,B2B,,,MIRO Analytical joins forces with Bruker: A new era in analytical instrumentation,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
MPC,HEALTHCARE,,,MPC Therapeutics raises CHF 1.5 million in a seed round to improve CAR-T cancer therapies,2023.0,1.5M CHF,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Medyria,MOBILITY,,,Medyria secures CHF 3.7 million to bring novel diagnostic device closer to market entry,2023.0,3.7M CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Series B,,,Active,Venturekick
Metaco,FINTECH,,,Metaco gets acquired by leading enterprise crypto company Ripple for USD 250M,2023.0,250.0M USD,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Growth,,,Active,Venturekick
Nagi,MOBILITY,,,Nagi Bioscience secures CHF 12.4 Million investment in Series A round to revolutionize animal testing alternatives,2023.0,12.4M CHF,Series A,VC Fund,,Switzerland,2023.0,Series A,,,Active,Venturekick
Neology,CLEANTECH,,,"Neology wins CHF 150,000 to develop novel solution for carbon-free energy supply",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
OPTIML,B2B,,,OPTIML secures CHF 1.5M pre-seed funds to launch its software platform enabling sustainable real estate investment planning,2023.0,1.5M CHF,Pre-Seed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Palto,HEALTHCARE,,,"Palto Therapeutics wins CHF 150,000 to revolutionize RNA-based therapeutics for targeted cancer therapy",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
PeriVision,MOBILITY,,,"PeriVision achieves successful closing of first seed round tranche, revolutionizing eye testing and care",2023.0,,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Planeto,B2B,,,"Planeto wins CHF 150,000 to develop a simulation assistant aimed at decarbonizing heating and cooling buildings",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Plantbased,AGTECH,,,Plant-based food startup Yumame Foods closes pre-seed funding round: Interview with the founder,2023.0,,Pre-Seed,Accelerator/Grant,,Switzerland,2023.0,Pre-Seed,,,Active,Venturekick
Pregnolia,MOBILITY,,,Pregnolia Secures CHF 2.2 Million investment to expand premature birth diagnostic device and enter US market,2023.0,2.2M CHF,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Procavea,HEALTHCARE,,,"Procavea Biotech gets the CHF 150,000 Kick to boost its novel delivery platform for RNA therapeutics",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
QualySense,B2B,,,QualySense steps into the spotlight: Ferrum's strategic integration marks a stride towards sustainable excellence in the food industry,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
REMA,CLEANTECH,,,"REMA wins CHF 150,000 to make green hydrogen production affordable and efficient",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Rapidata,B2B,,,"Rapidata raises CHF 1.5 million in funding round led by BlueYard, pioneering the creation of a human brain in the cloud",2023.0,1.5M CHF,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
Recolony,MOBILITY,,,"Recolony wins CHF 150,000 to advance a revolutionary cancer immunotherapy",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
RefFIT,MOBILITY,,,"RefFIT wins CHF 150,000 to develop a no-code model-based analysis solution reducing the need for extensive calibrations in material analysis",2023.0,150.0K CHF,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
Robotics,B2B,,,Robotics startup AICA secures CHF 1.2 million in seed round,2023.0,1.2M CHF,Seed,Accelerator/Grant,,Switzerland,2023.0,Seed,,,Active,Venturekick
SAEKI,INDUSTRIALS,,,SAEKI emerges from stealth with USD 2.3 million funding for revolutionary robots-as-a-service in manufacturing,2023.0,2.3M USD,Funding Round,Accelerator/Grant,,Switzerland,2023.0,Series A,,,Active,Venturekick
SWISSto12s,AEROSPACE,,,SWISSto12's I-8 satellites from the HummingSat program are chosen by Inmarsat to support its L-band network,2023.0,,Undisclosed,Accelerator/Grant,,Switzerland,2023.0,Early Stage,,,Active,Venturekick
Scailyte,B2B,,,"Scailyte bolsters Series A funding to USD 8 Million, accelerating the innovation in the immuno-oncology landscape",2023.0,8.0M USD,Series A,VC Fund,,Switzerland,2023.0,Series A,,,Active,Venturekick
Scewo,B2B,,,Scewo accelerates vision with CHF 9.2 Million Series A extension funding for stair-climbing wheelchair innovation,2023.0,9.2M CHF,Series A,VC Fund,,Switzerland,2023.0,Series A,,,Active,Venturekick
